,timestamp,value,anomaly_score
98,2014-04-01 08:10:00,-20.1778128618,1.9195963287255147e-05
99,2014-04-01 08:15:00,-18.7135121566,3.284170882023041e-05
100,2014-04-01 08:20:00,-21.3351533252,7.403498650759843e-05
101,2014-04-01 08:25:00,-21.108638785,0.00017808631603277725
102,2014-04-01 08:30:00,-21.0230780229,0.00037156868016818834
103,2014-04-01 08:35:00,-21.2645104636,0.0006440946808988768
104,2014-04-01 08:40:00,-18.8788071211,0.0011498091845321134
105,2014-04-01 08:45:00,-20.9155695046,0.0019414148961304223
106,2014-04-01 08:50:00,-19.4211260104,0.003079245802348529
107,2014-04-01 08:55:00,-20.6673790383,0.004774168577393989
108,2014-04-01 09:00:00,55.46426074359999,0.007170855557603217
109,2014-04-01 09:05:00,62.4670389608,0.01029819810668442
110,2014-04-01 09:10:00,65.66529273479999,0.009910006274894245
111,2014-04-01 09:15:00,54.5232043838,0.010072297018757892
112,2014-04-01 09:20:00,55.125946814,0.010676168130603347
113,2014-04-01 09:25:00,55.4836412081,0.011396077954478168
114,2014-04-01 09:30:00,59.1667668593,0.012093838042528948
115,2014-04-01 09:35:00,57.4893622192,0.01265369924934423
116,2014-04-01 09:40:00,63.6830418425,0.012909218831914537
117,2014-04-01 09:45:00,59.6854468704,0.012823652693521592
118,2014-04-01 09:50:00,59.81444811229999,0.012260012867471914
119,2014-04-01 09:55:00,62.6044572159,0.011450697112457942
120,2014-04-01 10:00:00,73.9019285345,0.010528070095637498
121,2014-04-01 10:05:00,73.7687501608,0.009640123598322337
122,2014-04-01 10:10:00,79.9052810919,0.008491100523102202
123,2014-04-01 10:15:00,80.2566345367,0.007078801606731688
124,2014-04-01 10:20:00,68.6188613425,0.0058293994039103625
125,2014-04-01 10:25:00,70.5856152328,0.005085202289922375
126,2014-04-01 10:30:00,71.6390923535,0.004713724203753378
127,2014-04-01 10:35:00,73.7443271251,0.004528070057632894
128,2014-04-01 10:40:00,72.83001086819999,0.004389748231905077
129,2014-04-01 10:45:00,78.56150473550001,0.004232240665392628
130,2014-04-01 10:50:00,80.9876555538,0.004003920721890153
131,2014-04-01 10:55:00,71.3197221318,0.0037483517713648995
132,2014-04-01 11:00:00,80.1976041599,0.0034861609708586316
133,2014-04-01 11:05:00,77.1062094171,0.0032571802154540697
134,2014-04-01 11:10:00,79.2915215407,0.0030621692536210166
135,2014-04-01 11:15:00,81.1128042138,0.002859571656198878
136,2014-04-01 11:20:00,85.4346211279,0.0026709673892131303
137,2014-04-01 11:25:00,74.3259158584,0.0025088073218622053
138,2014-04-01 11:30:00,72.658184339,0.0023817982104241686
139,2014-04-01 11:35:00,81.21503679770001,0.0022594415034294935
140,2014-04-01 11:40:00,77.5230326446,0.002146978181025161
141,2014-04-01 11:45:00,73.8603786618,0.0020465724875232683
142,2014-04-01 11:50:00,73.1346607309,0.0019591535403894467
143,2014-04-01 11:55:00,80.1331310241,0.0018831427688966729
144,2014-04-01 12:00:00,76.6539144534,0.0018191883699224531
145,2014-04-01 12:05:00,87.7829044292,0.0017566894478441286
146,2014-04-01 12:10:00,78.3374242831,0.0016997640072116127
147,2014-04-01 12:15:00,75.2457925688,0.0016406567101957537
148,2014-04-01 12:20:00,81.8974615524,0.0015778334798058902
149,2014-04-01 12:25:00,75.7562620786,0.0015031912366366695
150,2014-04-01 12:30:00,79.7455659383,0.0014234479261284738
151,2014-04-01 12:35:00,79.5617765017,0.0013551908902653675
152,2014-04-01 12:40:00,79.0984082313,0.0013117291775215367
153,2014-04-01 12:45:00,84.567896398,0.001298498012132554
154,2014-04-01 12:50:00,75.31487640739999,0.0013172108922105963
155,2014-04-01 12:55:00,86.2959790474,0.0013575640035212722
156,2014-04-01 13:00:00,84.6275834722,0.0013998736635957298
157,2014-04-01 13:05:00,77.2990258448,0.0013956688774535708
158,2014-04-01 13:10:00,74.8596842444,0.0012853526499359003
159,2014-04-01 13:15:00,76.441971368,0.0009490301341944507
160,2014-04-01 13:20:00,77.2912510786,0.0007077830294717202
161,2014-04-01 13:25:00,80.8785663286,0.000576409832710123
162,2014-04-01 13:30:00,72.7127939447,0.0005263192311463216
163,2014-04-01 13:35:00,86.5950941792,0.0004954518042210587
164,2014-04-01 13:40:00,73.5493661875,0.00048746716375625
165,2014-04-01 13:45:00,76.4377869559,0.0004843140257418943
166,2014-04-01 13:50:00,73.7190995676,0.0004901989532394291
167,2014-04-01 13:55:00,76.0763225183,0.000496373945049422
168,2014-04-01 14:00:00,85.3959488753,0.0005005202393115749
169,2014-04-01 14:05:00,81.8362655571,0.0005073719202512983
170,2014-04-01 14:10:00,75.6311206277,0.0004995659171492806
171,2014-04-01 14:15:00,85.9412606259,0.0005087804216969971
172,2014-04-01 14:20:00,84.80460803609999,0.00031795387483191107
173,2014-04-01 14:25:00,84.0516638461,0.00018861673300896165
174,2014-04-01 14:30:00,85.55527820430001,0.00012667518191311622
175,2014-04-01 14:35:00,81.90784175270001,0.00011594080835108933
176,2014-04-01 14:40:00,80.0165959236,0.00010999086717200512
177,2014-04-01 14:45:00,77.9767217819,0.00011160628308637399
178,2014-04-01 14:50:00,75.57417790859999,0.00011965204262831541
179,2014-04-01 14:55:00,80.9121130354,0.00012846475119976386
180,2014-04-01 15:00:00,86.2304978214,0.0001334938624925064
181,2014-04-01 15:05:00,81.5024045645,0.00013327382606476146
182,2014-04-01 15:10:00,86.71232236819998,8.291406990934558e-05
183,2014-04-01 15:15:00,77.70943454260001,5.1858064133103454e-05
184,2014-04-01 15:20:00,83.1208776051,4.796508637827657e-05
185,2014-04-01 15:25:00,82.377329501,3.877113101147245e-05
186,2014-04-01 15:30:00,82.7256178739,3.299169338255581e-05
187,2014-04-01 15:35:00,82.3193550651,3.231930447655795e-05
188,2014-04-01 15:40:00,75.5452660554,3.5312462345671314e-05
189,2014-04-01 15:45:00,74.2962656133,4.060851589626768e-05
190,2014-04-01 15:50:00,87.6566495709,4.329156030269399e-05
191,2014-04-01 15:55:00,72.7235584659,4.485756661687379e-05
192,2014-04-01 16:00:00,79.4835294443,4.542820187558583e-05
193,2014-04-01 16:05:00,78.80103291020001,4.7732336548089727e-05
194,2014-04-01 16:10:00,77.7600544985,3.784699520292811e-05
195,2014-04-01 16:15:00,84.5114712197,3.279502346076324e-05
196,2014-04-01 16:20:00,83.92533605109999,2.6378700507923014e-05
197,2014-04-01 16:25:00,86.48332202899998,2.3096564737312697e-05
198,2014-04-01 16:30:00,78.32754977,2.1565188229710763e-05
199,2014-04-01 16:35:00,81.0266131609,2.0064347797554838e-05
200,2014-04-01 16:40:00,86.2766366714,1.861229925159691e-05
201,2014-04-01 16:45:00,87.9012877207,1.8126537215668037e-05
202,2014-04-01 16:50:00,87.50842977,1.80056617362645e-05
203,2014-04-01 16:55:00,83.4852347867,1.8740886459256423e-05
204,2014-04-01 17:00:00,74.29159337829998,2.0171291957304938e-05
205,2014-04-01 17:05:00,72.3709298713,2.4185218725047974e-05
206,2014-04-01 17:10:00,85.2034391722,2.475069418761411e-05
207,2014-04-01 17:15:00,85.45501770060001,2.725352220644961e-05
208,2014-04-01 17:20:00,83.9417208095,3.1135432481455005e-05
209,2014-04-01 17:25:00,76.4787268296,3.5385908274898625e-05
210,2014-04-01 17:30:00,82.2370331218,4.6356547444670326e-05
211,2014-04-01 17:35:00,77.0599257507,6.244141717548501e-05
212,2014-04-01 17:40:00,79.210321243,9.142642238557652e-05
213,2014-04-01 17:45:00,78.11891136359999,0.00012678818286615545
214,2014-04-01 17:50:00,86.618185953,0.00017630559257242329
215,2014-04-01 17:55:00,75.7464688141,0.0002576609147227904
216,2014-04-01 18:00:00,-1.03989471325e-05,0.00039260288238440744
217,2014-04-01 18:05:00,-9.9552901714e-06,0.0005827214171588713
218,2014-04-01 18:10:00,-1.0574e-05,0.0005136200566945304
219,2014-04-01 18:15:00,-1.03722253131e-05,0.0004817464222304224
220,2014-04-01 18:20:00,-1.11083062914e-05,0.00045533096965777453
221,2014-04-01 18:25:00,-9.42410168663e-06,0.00043339114237850307
222,2014-04-01 18:30:00,-9.66787243976e-06,0.0004208384145137911
223,2014-04-01 18:35:00,-1.07854806299e-05,0.0004174502596201446
224,2014-04-01 18:40:00,-9.97127544805e-06,0.00041951027079401015
225,2014-04-01 18:45:00,-9.55552519414e-06,0.00044379784197690064
226,2014-04-01 18:50:00,-1.02468019389e-05,0.00048549649368889725
227,2014-04-01 18:55:00,-1.05515869421e-05,0.0005645397394422602
228,2014-04-01 19:00:00,-14.5434473469,0.0006923518845689536
229,2014-04-01 19:05:00,-15.3331920086,0.0009421935548360461
230,2014-04-01 19:10:00,-16.9901542954,0.0012358408348559502
231,2014-04-01 19:15:00,-16.0647846694,0.0012939162885673428
232,2014-04-01 19:20:00,-14.5132153462,0.0012508490369705916
233,2014-04-01 19:25:00,-15.3022451756,0.0011934611480385326
234,2014-04-01 19:30:00,-16.4452522041,0.0011602878215430934
235,2014-04-01 19:35:00,-15.0379522275,0.0011601102444612765
236,2014-04-01 19:40:00,-17.047654682,0.0011944539553638833
237,2014-04-01 19:45:00,-16.565045023,0.0012510902143905156
238,2014-04-01 19:50:00,-15.9084150313,0.0013176685394010734
239,2014-04-01 19:55:00,-17.3299983177,0.0013778524198470032
240,2014-04-01 20:00:00,-18.7845153611,0.001424122474560141
241,2014-04-01 20:05:00,-18.1826822845,0.0014618438278348744
242,2014-04-01 20:10:00,-19.8197879141,0.001507209435784529
243,2014-04-01 20:15:00,-19.4814539355,0.0015557717652351366
244,2014-04-01 20:20:00,-18.5673523357,0.001606344004389637
245,2014-04-01 20:25:00,-18.5996723123,0.0016615732109034331
246,2014-04-01 20:30:00,-18.8091279864,0.0017217410640917308
247,2014-04-01 20:35:00,-18.3979724916,0.0017910994877757824
248,2014-04-01 20:40:00,-20.0073274272,0.001865027792462004
249,2014-04-01 20:45:00,-19.7812166974,0.001941904435658004
250,2014-04-01 20:50:00,-18.9725865905,0.0020191311538982903
251,2014-04-01 20:55:00,-18.8077623562,0.0020975404189729208
252,2014-04-01 21:00:00,-19.3045235165,0.002175938415711065
253,2014-04-01 21:05:00,-18.9808023777,0.0022599400618521504
254,2014-04-01 21:10:00,-18.1960444345,0.0023537257997510164
255,2014-04-01 21:15:00,-18.9202362703,0.0024430080618402794
256,2014-04-01 21:20:00,-19.1305270306,0.002577830694533989
257,2014-04-01 21:25:00,-20.0292102196,0.0027261451382123436
258,2014-04-01 21:30:00,-20.9263928904,0.0028764150026906465
259,2014-04-01 21:35:00,-19.4261461909,0.0030086300343029615
260,2014-04-01 21:40:00,-21.6047954916,0.003140255137995873
261,2014-04-01 21:45:00,-21.1389247422,0.0032686542025526233
262,2014-04-01 21:50:00,-21.7636938223,0.00347692731756577
263,2014-04-01 21:55:00,-21.3327737549,0.00378796963159711
264,2014-04-01 22:00:00,-20.4341567679,0.0043058962197788375
265,2014-04-01 22:05:00,-20.3612869005,0.0050988551003956495
266,2014-04-01 22:10:00,-18.488475555,0.006132706267917065
267,2014-04-01 22:15:00,-20.8561736575,0.007190881795653747
268,2014-04-01 22:20:00,-20.3681861232,0.008616639687075045
269,2014-04-01 22:25:00,-19.9956840645,0.010643887597486135
270,2014-04-01 22:30:00,-20.7399104713,0.013422276249280829
271,2014-04-01 22:35:00,-19.7445494814,0.016704471127958698
272,2014-04-01 22:40:00,-20.0632859643,0.020075654389679176
273,2014-04-01 22:45:00,-19.5620597805,0.022912049904065923
274,2014-04-01 22:50:00,-20.8360924169,0.02468295431534362
275,2014-04-01 22:55:00,-21.4720335896,0.024883956085774872
276,2014-04-01 23:00:00,-21.3565434785,0.02359886892571117
277,2014-04-01 23:05:00,-21.1373349793,0.02128429864840209
278,2014-04-01 23:10:00,-18.0493731729,0.01864128663677278
279,2014-04-01 23:15:00,-21.6405946521,0.0028319010493932373
280,2014-04-01 23:20:00,-19.0933910451,0.003035820196366834
281,2014-04-01 23:25:00,-21.5449991687,0.003132909623688951
282,2014-04-01 23:30:00,-18.7818602963,0.002885786018819725
283,2014-04-01 23:35:00,-19.7522602624,0.0023644059082088553
284,2014-04-01 23:40:00,-20.9908759503,0.0020483167635412247
285,2014-04-01 23:45:00,-20.5545362274,0.0019686928711646345
286,2014-04-01 23:50:00,-19.6573953753,0.0020908512724892026
287,2014-04-01 23:55:00,-20.7078667918,0.0022234412275965454
288,2014-04-02 00:00:00,-20.1957980402,0.0022530422674575945
289,2014-04-02 00:05:00,-19.1029452265,0.0019250987057238822
290,2014-04-02 00:10:00,-20.585317782,0.0007508562716570522
291,2014-04-02 00:15:00,-18.8169883454,0.00031847476372381944
292,2014-04-02 00:20:00,-20.775953137,0.0002291695646307046
293,2014-04-02 00:25:00,-18.0124435105,0.00016255089658878674
294,2014-04-02 00:30:00,-20.195090055,0.00012723681993465075
295,2014-04-02 00:35:00,-19.6042705102,0.0001226423479226968
296,2014-04-02 00:40:00,-19.2124150952,0.000128699555220102
297,2014-04-02 00:45:00,-20.0628318689,0.0001378713397294229
298,2014-04-02 00:50:00,-20.5812465301,0.00014740985093342207
299,2014-04-02 00:55:00,-21.8612490649,0.00015516356492428773
300,2014-04-02 01:00:00,-21.3322579596,0.00015452345736000073
301,2014-04-02 01:05:00,-20.8685995323,0.0001374549995397656
302,2014-04-02 01:10:00,-19.9158676467,8.409337585679744e-05
303,2014-04-02 01:15:00,-19.5685764787,3.8311746819785775e-05
304,2014-04-02 01:20:00,-18.1301186183,5.4864523658881836e-05
305,2014-04-02 01:25:00,-19.4363876122,5.704675509476953e-05
306,2014-04-02 01:30:00,-21.3935085547,5.994733081404746e-05
307,2014-04-02 01:35:00,-19.5360983279,6.396799838581657e-05
308,2014-04-02 01:40:00,-19.8463399962,6.606251994834e-05
309,2014-04-02 01:45:00,-19.0873376961,6.956008360370358e-05
310,2014-04-02 01:50:00,-19.0965310353,7.155137291314784e-05
311,2014-04-02 01:55:00,-18.2474870436,7.176944053932655e-05
312,2014-04-02 02:00:00,-20.4552157025,7.217489011357436e-05
313,2014-04-02 02:05:00,-19.7922776122,7.146339562780213e-05
314,2014-04-02 02:10:00,-20.42384323,6.967422924819555e-05
315,2014-04-02 02:15:00,-20.1875476001,6.128371825331325e-05
316,2014-04-02 02:20:00,-21.1953783492,8.163175507758247e-05
317,2014-04-02 02:25:00,-21.0040476492,0.00010357908385572046
318,2014-04-02 02:30:00,-21.0858154126,9.415261571854572e-05
319,2014-04-02 02:35:00,-19.9969560278,8.395491683310663e-05
320,2014-04-02 02:40:00,-19.4155254054,7.324870013714069e-05
321,2014-04-02 02:45:00,-21.7337463621,6.013847672192707e-05
322,2014-04-02 02:50:00,-18.2170790949,4.89073073831614e-05
323,2014-04-02 02:55:00,-18.6104852314,4.524758654411709e-05
324,2014-04-02 03:00:00,-19.6783963687,3.596737121025484e-05
325,2014-04-02 03:05:00,-20.4558306103,3.317333952046475e-05
326,2014-04-02 03:10:00,-18.0328014992,2.8662115286737233e-05
327,2014-04-02 03:15:00,-20.8772912772,2.6809289967455463e-05
328,2014-04-02 03:20:00,-20.2349061712,2.7454388031755705e-05
329,2014-04-02 03:25:00,-19.9388110347,2.9209965621945777e-05
330,2014-04-02 03:30:00,-19.6939801553,2.945732556935976e-05
331,2014-04-02 03:35:00,-20.077948127,2.9638198137282856e-05
332,2014-04-02 03:40:00,-18.6471429379,2.9424181003712135e-05
333,2014-04-02 03:45:00,-18.4348469571,2.8346332758721893e-05
334,2014-04-02 03:50:00,-19.158549915,2.7613869173381822e-05
335,2014-04-02 03:55:00,-20.8380191679,2.705644564993115e-05
336,2014-04-02 04:00:00,-20.3531515353,2.5174717653730916e-05
337,2014-04-02 04:05:00,-19.9204920705,2.4004336710237162e-05
338,2014-04-02 04:10:00,-20.2860838636,2.3319266432286767e-05
339,2014-04-02 04:15:00,-20.2370320522,2.344779234297878e-05
340,2014-04-02 04:20:00,-19.228167702,2.338024203851763e-05
341,2014-04-02 04:25:00,-18.389823789,2.351266015843123e-05
342,2014-04-02 04:30:00,-21.5871294747,2.3374104590856426e-05
343,2014-04-02 04:35:00,-20.3996450505,2.3753380334556873e-05
344,2014-04-02 04:40:00,-20.7909919987,2.3908149298978998e-05
345,2014-04-02 04:45:00,-19.8559888975,2.5110319363363942e-05
346,2014-04-02 04:50:00,-21.0259223199,2.6387943649175405e-05
347,2014-04-02 04:55:00,-20.3379890559,2.747150690529665e-05
348,2014-04-02 05:00:00,-18.2152044884,3.0078221560980722e-05
349,2014-04-02 05:05:00,-21.5603881416,3.211012088022436e-05
350,2014-04-02 05:10:00,-19.2221445872,3.347617584825713e-05
351,2014-04-02 05:15:00,-18.5515631097,3.302329937093784e-05
352,2014-04-02 05:20:00,-18.3521640308,3.257334077289009e-05
353,2014-04-02 05:25:00,-20.8817612554,3.2377190765764396e-05
354,2014-04-02 05:30:00,-20.8158734672,3.353970701025499e-05
355,2014-04-02 05:35:00,-20.8006484993,3.465611903430421e-05
356,2014-04-02 05:40:00,-21.663011090700003,3.884712911295107e-05
357,2014-04-02 05:45:00,-19.395772088,4.030253342990342e-05
358,2014-04-02 05:50:00,-20.2445322254,4.0481850258511365e-05
359,2014-04-02 05:55:00,-20.477982332,4.02672259655068e-05
360,2014-04-02 06:00:00,-21.9179273143,4.075899013533668e-05
361,2014-04-02 06:05:00,-19.2493845749,4.06875642764426e-05
362,2014-04-02 06:10:00,-21.8253247996,4.10610649095311e-05
363,2014-04-02 06:15:00,-18.5949373323,4.0639713176027215e-05
364,2014-04-02 06:20:00,-21.0560058241,4.177429968632573e-05
365,2014-04-02 06:25:00,-20.5315436001,4.261409854100506e-05
366,2014-04-02 06:30:00,-21.2675841491,4.36792447787715e-05
367,2014-04-02 06:35:00,-18.1147422946,4.431407932004028e-05
368,2014-04-02 06:40:00,-18.3125241718,4.5404675889315627e-05
369,2014-04-02 06:45:00,-18.2787831183,4.56535897069843e-05
370,2014-04-02 06:50:00,-20.371837822,4.494583619107928e-05
371,2014-04-02 06:55:00,-20.4117442703,4.411292730233107e-05
372,2014-04-02 07:00:00,-21.6244195574,4.3037058334083333e-05
373,2014-04-02 07:05:00,-19.8704140581,3.883614744393249e-05
374,2014-04-02 07:10:00,-18.27219622,3.60034735535919e-05
375,2014-04-02 07:15:00,-18.838117606500003,3.763378802013051e-05
376,2014-04-02 07:20:00,-18.0322923793,3.8906975322605675e-05
377,2014-04-02 07:25:00,-21.1068581005,4.053198971876171e-05
378,2014-04-02 07:30:00,-21.2623977475,4.052820499744758e-05
379,2014-04-02 07:35:00,-21.991761665100004,4.2637893014174644e-05
380,2014-04-02 07:40:00,-19.6487777962,4.451584649112217e-05
381,2014-04-02 07:45:00,-18.0771935016,4.867036002664804e-05
382,2014-04-02 07:50:00,-18.938919526,4.9710685260717646e-05
383,2014-04-02 07:55:00,-20.3510754707,5.058156469672781e-05
384,2014-04-02 08:00:00,-21.8477718682,5.058356021481192e-05
385,2014-04-02 08:05:00,-18.4143142059,5.0814687787559265e-05
386,2014-04-02 08:10:00,-18.4862920806,4.9549990973285496e-05
387,2014-04-02 08:15:00,-20.8070359411,5.957209171203459e-05
388,2014-04-02 08:20:00,-20.6688282201,9.348188597912976e-05
389,2014-04-02 08:25:00,-19.0020254212,0.00016460169317722428
390,2014-04-02 08:30:00,-21.2525791641,0.00032306786027525014
391,2014-04-02 08:35:00,-18.5151150219,0.0005785674759608561
392,2014-04-02 08:40:00,-21.7029673791,0.000985334745656652
393,2014-04-02 08:45:00,-18.8041277213,0.0016852659327977193
394,2014-04-02 08:50:00,-18.3254094909,0.0029339101869734208
395,2014-04-02 08:55:00,-19.3580883459,0.004593097654170597
396,2014-04-02 09:00:00,56.2540954624,0.006976520545109888
397,2014-04-02 09:05:00,60.3232947004,0.010622496947388704
398,2014-04-02 09:10:00,62.24215844850001,0.009866861720524422
399,2014-04-02 09:15:00,59.8910589417,0.009943207506783569
400,2014-04-02 09:20:00,61.9272879817,0.010480994026577095
401,2014-04-02 09:25:00,58.3790461728,0.011162410018537905
402,2014-04-02 09:30:00,54.33507116689999,0.01180460874119671
403,2014-04-02 09:35:00,65.6887694907,0.012262900848023062
404,2014-04-02 09:40:00,63.8329620545,0.012462423239963383
405,2014-04-02 09:45:00,54.88102588899999,0.012127552158019528
406,2014-04-02 09:50:00,59.3901167539,0.011374390663469014
407,2014-04-02 09:55:00,61.62022884090001,0.010602502823777282
408,2014-04-02 10:00:00,71.2970329127,0.009865670978066454
409,2014-04-02 10:05:00,77.18542689270001,0.009084615141592756
410,2014-04-02 10:10:00,76.5114589954,0.008133248160731799
411,2014-04-02 10:15:00,71.5656308657,0.0068188198818676105
412,2014-04-02 10:20:00,70.546396701,0.005651007154521048
413,2014-04-02 10:25:00,79.9362268022,0.004856077975626261
414,2014-04-02 10:30:00,73.3033139815,0.0043961266911833885
415,2014-04-02 10:35:00,72.10941611439999,0.004214014135385025
416,2014-04-02 10:40:00,79.6157509627,0.004133689425281251
417,2014-04-02 10:45:00,79.5882441187,0.004000201066345799
418,2014-04-02 10:50:00,72.6013051763,0.003839188090067558
419,2014-04-02 10:55:00,81.663040611,0.0036237512746569722
420,2014-04-02 11:00:00,82.1818826147,0.0033726440953421033
421,2014-04-02 11:05:00,76.75690521029999,0.0031341929144604874
422,2014-04-02 11:10:00,78.05143605890001,0.0029315249811026067
423,2014-04-02 11:15:00,82.7910814251,0.0027406600006527615
424,2014-04-02 11:20:00,74.6314879131,0.0025673652629513155
425,2014-04-02 11:25:00,78.7051709528,0.0024168621182020233
426,2014-04-02 11:30:00,81.6323641414,0.002285152901349785
427,2014-04-02 11:35:00,79.8256570005,0.0021709216177855373
428,2014-04-02 11:40:00,80.9159209991,0.0020708229863091177
429,2014-04-02 11:45:00,79.9320059917,0.0019821328007547656
430,2014-04-02 11:50:00,74.4357627096,0.0019026571739471088
431,2014-04-02 11:55:00,77.7776526644,0.00182882690501307
432,2014-04-02 12:00:00,80.3507443918,0.0017638702850409915
433,2014-04-02 12:05:00,84.3120418698,0.0017060564418188706
434,2014-04-02 12:10:00,82.2975428591,0.001648192284181782
435,2014-04-02 12:15:00,78.6678042127,0.001589780536356833
436,2014-04-02 12:20:00,87.4152165199,0.0015248092980506556
